,electricity,dhw,heating
2017-03-08 14:00:00+00:00,0.07530043158746733,0.01967647521102614,0.07684366287338433
2017-03-08 15:00:00+00:00,0.08635147814387929,0.037751730141395934,0.07615997826516245
2017-03-08 16:00:00+00:00,0.09461301664258051,0.07568751560845625,0.08680012027492626
2017-03-08 17:00:00+00:00,0.10107745797895665,0.04499247378687821,0.06286006372787309
2017-03-08 18:00:00+00:00,0.08925106683791276,0.04482083863153758,0.07391754482107746
2017-03-08 19:00:00+00:00,0.08142746562774318,0.0319712940991784,0.07559727154049298
2017-03-08 20:00:00+00:00,0.07886152266394755,0.028072563866129777,0.06668050968032214
2017-03-08 21:00:00+00:00,0.061833868735730615,0.0058486566458909265,0.022227354002465442
2017-03-08 22:00:00+00:00,0.01639924076210458,5.719381253910259e-05,0.0025872316927765386
2017-03-08 23:00:00+00:00,0.012821832999252889,0.0,0.0013150479804
2017-03-09 00:00:00+00:00,0.012704976650817271,0.00043575000000000005,0.0020585979804
2017-03-09 01:00:00+00:00,0.01288843882886808,0.002324,0.0029356479801999997
2017-03-09 02:00:00+00:00,0.013549589196747957,0.00043575000000000005,0.0024605979804
2017-03-09 03:00:00+00:00,0.01616744296998011,0.00950540824841992,0.006968303031048048
2017-03-09 04:00:00+00:00,0.025639489587888236,0.061876018201560315,0.04177543707906381
2017-03-09 05:00:00+00:00,0.05692466281814823,0.09797877775404044,0.08129374732757574
2017-03-09 06:00:00+00:00,0.0474480491065723,0.15209955954881982,0.14776048801070812
2017-03-09 07:00:00+00:00,0.053316336764371926,0.09917536677903427,0.12116869685257944
2017-03-09 08:00:00+00:00,0.07235791695994451,0.0895153777893324,0.08214252719640056
2017-03-09 09:00:00+00:00,0.09161635546789858,0.07250738555472225,0.07038199124716667
2017-03-09 10:00:00+00:00,0.11693918846369522,0.03841623221055841,0.037761308673664944
2017-03-09 11:00:00+00:00,0.0960455380847525,0.041562370906607166,0.0395921254560357
2017-03-09 12:00:00+00:00,0.0917404048816752,0.05076914665199032,0.047133060008805815
2017-03-09 13:00:00+00:00,0.09022930882128852,0.03678615304380142,0.042256856173719146
2017-03-09 14:00:00+00:00,0.08270986313081502,0.04367760085310596,0.051488487488136434
2017-03-09 15:00:00+00:00,0.07419772512970456,0.026206589677882097,0.054232594193270735
2017-03-09 16:00:00+00:00,0.07007182528121011,0.03449156271829942,0.06604511036902035
2017-03-09 17:00:00+00:00,0.074443062416664,0.02523496713485733,0.05149906771908559
2017-03-09 18:00:00+00:00,0.07459117714442702,0.03269079756407687,0.05687456946155388
2017-03-09 19:00:00+00:00,0.0838517491143364,0.027833741578119683,0.04853280305312819
2017-03-09 20:00:00+00:00,0.06905498521996048,0.02366556185140517,0.06038021088915689
2017-03-09 21:00:00+00:00,0.057365421718437254,0.0005165213628339769,0.016180635162299613
2017-03-09 22:00:00+00:00,0.016619651004516883,3.361934310308067e-05,0.0021993763744381518
2017-03-09 23:00:00+00:00,0.01286952354302422,0.0016940290629782304,0.0019066305425130621
2017-03-10 00:00:00+00:00,0.012595753807061943,0.0,0.0012145479804000002
2017-03-10 01:00:00+00:00,0.01265003032646967,0.0,0.0012145479804000002
2017-03-10 02:00:00+00:00,0.013031594383666962,0.002549573196553361,0.002398304062267983
2017-03-10 03:00:00+00:00,0.018184599414877677,0.005474365313019499,0.003959928792288301
2017-03-10 04:00:00+00:00,0.024176288803796808,0.05849130584513562,0.03616826449291863
2017-03-10 05:00:00+00:00,0.06741897809072477,0.12983968058405018,0.0831212875095699
2017-03-10 06:00:00+00:00,0.07317946011924058,0.20409856963017084,0.1302659139618975
2017-03-10 07:00:00+00:00,0.07026825307743002,0.16262983749786447,0.10526559559128133
2017-03-10 08:00:00+00:00,0.07720023331519349,0.10645181349336834,0.06273060342397899
2017-03-10 09:00:00+00:00,0.1034371164200476,0.0727696802488873,0.04940973985066764
2017-03-10 10:00:00+00:00,0.09786760473486546,0.04680685026239341,0.03614393783756396
2017-03-10 11:00:00+00:00,0.1223180109794455,0.02232147123988463,0.012042165236069225
2017-03-10 12:00:00+00:00,0.12007683577118743,0.023485878686898623,0.011444020772860827
2017-03-10 13:00:00+00:00,0.11080690817940841,0.021219985135634948,0.013607556898619035
2017-03-10 14:00:00+00:00,0.09318277843009598,0.03519870184319915,0.01898882688408051
2017-03-10 15:00:00+00:00,0.09466730446785682,0.030536801962073135,0.018670466812756116
2017-03-10 16:00:00+00:00,0.09868556996319583,0.028795456623728573,0.020016774015762857
2017-03-10 17:00:00+00:00,0.10939615940672034,0.02595055733938323,0.019713713581370064
2017-03-10 18:00:00+00:00,0.113212221251255,0.02232576995064802,0.01525558600961119
2017-03-10 19:00:00+00:00,0.09604332712865846,0.01597731719665222,0.029114657672008666
2017-03-10 20:00:00+00:00,0.08990724951411376,0.03216838948010518,0.04271601431193689
2017-03-10 21:00:00+00:00,0.06477734132660294,0.0027169549193701618,0.016769875028377904
2017-03-10 22:00:00+00:00,0.02101960927340333,0.0009459320759942989,0.0022549887347034204
2017-03-10 23:00:00+00:00,0.013966618694735117,0.0009131166866800903,0.0015711779682919457
2017-03-11 00:00:00+00:00,0.012409570361404235,0.0,0.0012145479804000002
2017-03-11 01:00:00+00:00,0.012230327480186268,0.0,0.0015160479804000003
2017-03-11 02:00:00+00:00,0.012197515539411584,0.001162,0.0028288479802
2017-03-11 03:00:00+00:00,0.015542040894165044,0.009877,0.006745347980100001
2017-03-11 04:00:00+00:00,0.023112968526437426,0.0479325,0.034162047999999993
2017-03-11 05:00:00+00:00,0.06433600725925229,0.14053528893363404,0.0868802861498196
2017-03-11 06:00:00+00:00,0.05688186664897063,0.13648850710480628,0.11893497735711624
2017-03-11 07:00:00+00:00,0.04828242360840883,0.05658098022881883,0.0920161150227087
2017-03-11 08:00:00+00:00,0.04738092648678301,0.0314104138747951,0.06970279967512294
2017-03-11 09:00:00+00:00,0.07477993955218404,0.021702382662690083,0.05683461840238595
2017-03-11 10:00:00+00:00,0.07212880791962933,0.012532816915613507,0.0385178578456319
2017-03-11 11:00:00+00:00,0.07846697679462598,0.027098698172643272,0.027466829086414037
2017-03-11 12:00:00+00:00,0.08353228811114381,0.029490806682915857,0.022715063980250486
2017-03-11 13:00:00+00:00,0.08764633675091058,0.041143818088065554,0.020446757137160664
2017-03-11 14:00:00+00:00,0.08656921723561871,0.028404701471467304,0.014221227102119618
2017-03-11 15:00:00+00:00,0.07772958784996045,0.03976281412037735,0.01876285951777359
2017-03-11 16:00:00+00:00,0.09401789041886344,0.0633317491364271,0.028439998513143744
2017-03-11 17:00:00+00:00,0.11213778562502108,0.07395709362424033,0.032918791825455804
2017-03-11 18:00:00+00:00,0.11990160534566842,0.0288797136167249,0.01644871981496506
2017-03-11 19:00:00+00:00,0.10102543650833143,0.01574293684492224,0.01337628587304666
2017-03-11 20:00:00+00:00,0.07970862215144639,0.01607426912827389,0.02352898650803567
2017-03-11 21:00:00+00:00,0.059155366125050596,0.00524908426077963,0.012235597423532222
2017-03-11 22:00:00+00:00,0.016446852829434953,0.0,0.0017170479804000005
2017-03-11 23:00:00+00:00,0.013527242104320488,0.0,0.0012145479804000002
2017-03-12 00:00:00+00:00,0.013259083220337274,0.0,0.0012145479804000002
2017-03-12 01:00:00+00:00,0.01262383770963173,0.0,0.0012145479804000002
2017-03-12 02:00:00+00:00,0.012680696711465694,0.0002222071710379294,0.0012822236777772426
2017-03-12 03:00:00+00:00,0.01599433349746745,0.009983813258751504,0.0055757600248490975
2017-03-12 04:00:00+00:00,0.02049506279149476,0.05777253435766798,0.035192527380399206
2017-03-12 05:00:00+00:00,0.06512494861882746,0.10733927999925422,0.0699226761004475
2017-03-12 06:00:00+00:00,0.077987886589782,0.17033534052144156,0.10094460625713506
2017-03-12 07:00:00+00:00,0.08249698897780987,0.13409590849147146,0.06706277088511713
2017-03-12 08:00:00+00:00,0.07718665295144378,0.10540865729611251,0.04661296809233251
2017-03-12 09:00:00+00:00,0.07806150573812484,0.08270986272214745,0.03651113036671154
2017-03-12 10:00:00+00:00,0.10245080738331512,0.07002767038851486,0.030150945766891084
2017-03-12 11:00:00+00:00,0.09045840138148858,0.06327813236926892,0.02716566857843865
2017-03-12 12:00:00+00:00,0.07658405714097224,0.051142489718687574,0.02248755416378745
2017-03-12 13:00:00+00:00,0.059959262288346166,0.05339547587975442,0.023145762462147345
2017-03-12 14:00:00+00:00,0.05495363111775601,0.024600437999273927,0.011177285180435648
2017-03-12 15:00:00+00:00,0.06725620362360132,0.029777567360069822,0.013297007563958109
2017-03-12 16:00:00+00:00,0.07031664057850504,0.02235462511189947,0.010313772912860321
2017-03-12 17:00:00+00:00,0.07400658504227635,0.030393924151474704,0.013731193494115179
2017-03-12 18:00:00+00:00,0.0792848878055202,0.04700667677742708,0.020848541928543744
2017-03-12 19:00:00+00:00,0.06685609781879741,0.027057365301141216,0.015130128799315273
2017-03-12 20:00:00+00:00,0.054706792385954585,0.02539098642647543,0.016029456129114744
2017-03-12 21:00:00+00:00,0.03408999211962331,0.001032275802205916,0.006725682498876451
2017-03-12 22:00:00+00:00,0.01661685469358647,0.0009117768721776372,0.0015719818569934177
2017-03-12 23:00:00+00:00,0.013705842740228638,0.0002905,0.0013417479804000002
2017-03-13 00:00:00+00:00,0.012769302151253483,0.0,0.0012145479804000002
2017-03-13 01:00:00+00:00,0.012799425521952124,0.0013072500000000003,0.0017366979802999997
2017-03-13 02:00:00+00:00,0.015466330145007348,0.0026145000000000005,0.0022588479801999993
2017-03-13 03:00:00+00:00,0.017772401544250856,0.010126762609887884,0.00538949041406727
2017-03-13 04:00:00+00:00,0.023435636263227266,0.04535513220816395,0.026663468670101626
2017-03-13 05:00:00+00:00,0.061707286391982655,0.12801442159316417,0.07797217256410151
2017-03-13 06:00:00+00:00,0.05935799811236168,0.10340137305102409,0.08378223131938556
2017-03-13 07:00:00+00:00,0.04992312427398127,0.0822054084040012,0.07968949858759927
2017-03-13 08:00:00+00:00,0.03814334246376748,0.03281540876965357,0.05499080273820786
2017-03-13 09:00:00+00:00,0.06224455798073427,0.013758468068369032,0.037480967153978584
2017-03-13 10:00:00+00:00,0.07431166982975167,0.010508799453968546,0.016315768307618876
2017-03-13 11:00:00+00:00,0.07998735692121009,0.018863285468646098,0.014217576698812344
2017-03-13 12:00:00+00:00,0.08619238957012142,0.023934375682862115,0.012782922570282735
2017-03-13 13:00:00+00:00,0.07878620179428643,0.032248463339229254,0.014829469986462448
2017-03-13 14:00:00+00:00,0.0736798243819506,0.03312637529863852,0.016212222805816887
2017-03-13 15:00:00+00:00,0.07302565669148908,0.03527540461398189,0.016832305221610864
2017-03-13 16:00:00+00:00,0.08560432711848699,0.06299469695603252,0.028139729826380484
2017-03-13 17:00:00+00:00,0.09495638340248708,0.05559190089966039,0.027355407460203762
2017-03-13 18:00:00+00:00,0.1005721223711098,0.048265381312908674,0.024113319207254798
2017-03-13 19:00:00+00:00,0.08808274512920515,0.03182850983276501,0.020709442090340993
2017-03-13 20:00:00+00:00,0.07886290243210467,0.023739164048435308,0.021241549560938815
2017-03-13 21:00:00+00:00,0.06660997775613159,0.003307411414845719,0.007270101131292569
2017-03-13 22:00:00+00:00,0.019286512056894772,0.0,0.0015160479804000003
2017-03-13 23:00:00+00:00,0.013302895101738307,0.00014525,0.0012278979804000003
2017-03-14 00:00:00+00:00,0.01281836976903004,0.0,0.0012145479804000002
2017-03-14 01:00:00+00:00,0.012530084587011575,0.0017430000000000002,0.0018772479802999999
2017-03-14 02:00:00+00:00,0.013560337383795681,0.00101675,0.0015089979804
2017-03-14 03:00:00+00:00,0.015688834751610873,0.004212250000000001,0.0028076979802
2017-03-14 04:00:00+00:00,0.024877149551426274,0.040452125000000005,0.02025877299
2017-03-14 05:00:00+00:00,0.055999056768098035,0.10218217087848983,0.06357630593290611
2017-03-14 06:00:00+00:00,0.05476038455795007,0.17009851639882878,0.11005530402070272
2017-03-14 07:00:00+00:00,0.051544077347017145,0.07578366366421058,0.06641963015147366
2017-03-14 08:00:00+00:00,0.045960599926930884,0.04948361282985533,0.0395628803020868
2017-03-14 09:00:00+00:00,0.06505059586450289,0.015519330563248026,0.016223949642051188
2017-03-14 10:00:00+00:00,0.07174540826586441,0.01129540062664265,0.00800480760401441
2017-03-14 11:00:00+00:00,0.07775970905313818,0.012408073261896597,0.006633704022962043
2017-03-14 12:00:00+00:00,0.07765018816278357,0.019853141231063295,0.009302163241362025
2017-03-14 13:00:00+00:00,0.08583178792833238,0.041361684423373554,0.018004537340975867
2017-03-14 14:00:00+00:00,0.08080791860861851,0.03476472711424117,0.015832211716455304
2017-03-14 15:00:00+00:00,0.08707605843084708,0.028628463318689387,0.013282969988786374
2017-03-14 16:00:00+00:00,0.09372749840667832,0.07540534240284788,0.032351342558291266
2017-03-14 17:00:00+00:00,0.10151095885654624,0.04465783804406497,0.019845845168561017
2017-03-14 18:00:00+00:00,0.11003803987047187,0.03759902045589127,0.01704613571646524
2017-03-14 19:00:00+00:00,0.09476698543753331,0.02262194563830311,0.010856880597018137
2017-03-14 20:00:00+00:00,0.07945376283731334,0.02400601112584901,0.012136941304490601
2017-03-14 21:00:00+00:00,0.06539058994241197,0.00158376623919761,0.0037817882366814335
2017-03-14 22:00:00+00:00,0.020010429312442665,0.0,0.0014155479804000004
2017-03-14 23:00:00+00:00,0.013080109254076098,0.0001839214993690364,0.0012046950807785783
2017-03-15 00:00:00+00:00,0.012309108877589351,0.0,0.0012145479804000002
2017-03-15 01:00:00+00:00,0.01363326423638323,0.00217875,0.002118297980199999
2017-03-15 02:00:00+00:00,0.013379978529194928,0.000581,0.0014689479804
2017-03-15 03:00:00+00:00,0.01621867562813967,0.007433972316928647,0.0042916645898428115
2017-03-15 04:00:00+00:00,0.02101285633964811,0.04161867500767684,0.0185538429903939
